id,title,display_name,authorships,abstract,doi,publication_date,publication_year,relevance_score,fwci,cited_by_count,counts_by_year,ids,type,is_oa,is_oa_anywhere,oa_status,oa_url,any_repository_has_fulltext,source_display_name,source_id,issn_l,host_organization,host_organization_name,landing_page_url,pdf_url,license,version,referenced_works,referenced_works_count,related_works,concepts,topics,keywords,is_paratext,is_retracted,language,sustainable_development_goals,awards,funders,apc,first_page,last_page,volume,issue
https://openalex.org/W4387344095,Evaluating threats to South Shetland Antarctic fur seals amidst population collapse,Evaluating threats to South Shetland Antarctic fur seals amidst population collapse,,"Abstract Antarctic fur seals ( Arctocephalus gazella ) are an iconic marine mammal, an important component of Antarctic ecosystems, and a key indicator species for regional fisheries management. Recent studies have demonstrated Arctocephalus gazella is composed of at least four distinct subpopulations, including one breeding on the South Shetland Islands. These South Shetland Antarctic fur seals (SSAFS) are the highest latitude population of otariids in the world. As such, this subpopulation faces a unique array of environmental and ecological challenges, harbours a disproportionately large reservoir of genetic diversity for the species, and has experienced catastrophic population decline in the last 15 years (2008–2023). We review the array of current and potential threats to the successful recovery of SSAFS. If decision makers wish to promote resilience and support a robust population of this species with future recovery potential, actions are needed to address threats ranging from uncertain to critical, including debris entanglement, climate change, incidental mortality, and resource competition with the krill fishery. In particular, the risks associated with overlap in the spatial and temporal distribution of the young of the year and the krill fishery should be addressed carefully. There is an urgent need for updated population estimates for all Antarctic fur seal subpopulations, analysis on the population viability of the SSAFS, and further characterising summer and winter foraging behaviours to better inform potential conservation actions.",https://doi.org/10.1111/mam.12327,2023-10-04,2023,284.4345,3.7488,15,,,article,TRUE,TRUE,hybrid,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/mam.12327,FALSE,Mammal Review,https://openalex.org/S175935889,0305-1838,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1111/mam.12327,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/mam.12327,public-domain,publishedVersion,,142,,,,,FALSE,FALSE,en,,,,,30,46,54,1
https://openalex.org/W2076301688,Geographical variation in the diet of the Antarctic fur seal Arctocephalus gazella,Geographical variation in the diet of the Antarctic fur seal Arctocephalus gazella,,NA,https://doi.org/10.1007/s00300-003-0554-4,2003-12-01,2003,168.67455,3.5174,66,,,article,FALSE,TRUE,green,http://sedici.unlp.edu.ar/handle/10915/132412,TRUE,Polar Biology,https://openalex.org/S196656238,0722-4060,https://openalex.org/P4310319900,Springer Science+Business Media,https://doi.org/10.1007/s00300-003-0554-4,NA,NA,publishedVersion,,28,,,,,FALSE,FALSE,en,,,,,753,758,26,12
https://openalex.org/W2036334853,"POPULATION GROWTH OF ANTARCTIC FUR SEALS: LIMITATION BY A TOP PREDATOR, THE LEOPARD SEAL?","POPULATION GROWTH OF ANTARCTIC FUR SEALS: LIMITATION BY A TOP PREDATOR, THE LEOPARD SEAL?",,"Antarctic fur seals (Arctocephalus gazella) in the South Shetland Islands are recovering from 19th-century exploitation more slowly than the main population at South Georgia. To document demographic changes associated with the recovery in the South Shetlands, we monitored fur seal abundance and reproduction in the vicinity of Elephant Island during austral summers from 1986/1987 through 1994/1995. Total births, mean and variance of birth dates, and average daily mortality rates were estimated from daily live pup counts at North Cove (NC) and North Annex (NA) colonies on Seal Island. Sightings of leopard seals (Hydrurga leptonyx) and incidents of leopard seal predation on fur seal pups were recorded opportunistically during daily fur seal research at both sites. High mortality of fur seal pups, attributed to predation by leopard seals frequently observed at NC, caused pup numbers to decline rapidly between January and March (i.e., prior to weaning) each year and probably caused a long-term decline in the size of that colony. The NA colony, where leopard seals were never observed, increased in size during the study. Pup mortality from causes other than leopard seal predation appeared to be similar at the two sites. The number of pups counted at four locations in the Elephant Island vicinity increased slowly, at an annual rate of 3.8%, compared to rates as high as 11% at other locations in the South Shetland Islands. Several lines of circumstantial evidence are consistent with the hypothesis that leopard seal predators limit the growth of the fur seal population in the Elephant Island area and perhaps in the broader population in the South Shetland Islands. The sustained growth of this fur seal population over many decades rules out certain predator–prey models, allowing inference about the interaction between leopard seals and fur seals even though it is less thoroughly studied than predator–prey systems of terrestrial vertebrates of the northern hemisphere. Top-down forces should be included in hypotheses for future research on the factors shaping the recovery of the fur seal population in the South Shetland Islands.",https://doi.org/10.1890/0012-9658(1998)079[2863:pgoafs]2.0.co;2,1998-12-01,1998,152.68886,2.45,95,,,article,FALSE,FALSE,closed,NA,FALSE,Ecology,https://openalex.org/S35917800,0012-9658,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1890/0012-9658(1998)079[2863:pgoafs]2.0.co;2,NA,NA,publishedVersion,,58,,,,,FALSE,FALSE,en,,,,,2863,2877,79,8
https://openalex.org/W2169639753,Growth of a fur seal population,Growth of a fur seal population,,"Abstract The Antarctic fur seal Arctocephalus gazella is a polygynous Otarid in which a single pup is produced annually by cows over the age of 2 years. Following exploitation to the verge of extinction, a small breeding colony was discovered at Bird Island, South Georgia, in the 1930s. Up to 10000 pups a year were produced in the early 1960s and by 1975 the figure had reached an estimated 90000. The rapid population increase has resulted in the colonization of extensive breeding areas on the adjacent mainland of South Georgia with incipient colonies springing up on more distant parts of the island, and also in the South Sandwich, South Orkney and South Shetland Islands. Age determinations from the teeth of 195 breeding cows reveal a low mean age, early first breeding and a predominance of the younger age groups relative to the age structure of a stable population of northern fur seals Callorhinus ursinus. Annual adult cow survival is estimated at 89.8%, while that of first-year animals is about 64.5%. A decline in the rate of population increase is forecast within ten years and an outline for investigating the most likely factors influencing such a change is suggested.",https://doi.org/10.1098/rstb.1977.0072,1977-05-26,1977,149.02849,6.6662,215,,,article,FALSE,FALSE,closed,NA,FALSE,"Philosophical transactions of the Royal Society of London. Series B, Biological sciences",https://openalex.org/S4210191701,0080-4622,https://openalex.org/P4310319787,Royal Society,https://doi.org/10.1098/rstb.1977.0072,NA,NA,publishedVersion,,1,,,,,FALSE,FALSE,en,,,,,67,79,279,963
https://openalex.org/W2089315251,Opinion: Projecting the effects of environmental change on Antarctic seals,Opinion: Projecting the effects of environmental change on Antarctic seals,,"Abstract We consider how Antarctic seals may respond to changes in climate, realizing that anthropogenic alteration of food webs will influence these responses. The species considered include the ice-obligate - crabeater ( Lobodon carcinophaga ), Weddell ( Leptonychotes weddellii ), Ross ( Ommataphoca rossii ) and leopard ( Hydrurga leptonyx ) seal - and the ice-tolerant Antarctic fur seal ( Arctocephalus gazella ) and southern elephant seal ( Mirounga leonina ). The data analysed are from long-term censuses of Weddell seals in McMurdo Sound (1997–2006), and of Weddell, fur and elephant seals at Arthur Harbour, Antarctic Peninsula (1974–2005). After considering their responses to recent changes in environmental features, as well as projected and current changes to their habitat our conclusions are that the distribution and abundance of 1) crabeater and Weddell seals will be negatively affected by changes in the extent, persistence and type of annual sea ice, 2) Ross and leopard seal will be the least negatively influenced by changes in pack ice characteristics, although, as may be the case for crabeater and Weddell, population size and distribution may be altered through changes in food web dynamics, and 3) southern elephant and fur seals will respond in ways opposite to the pack ice species, but could also be influenced most immediately by changes in their food resources due to factors other than climate.",https://doi.org/10.1017/s0954102008001351,2008-05-16,2008,113.021774,8.1652,145,,,article,FALSE,FALSE,closed,NA,FALSE,Antarctic Science,https://openalex.org/S939558408,0954-1020,https://openalex.org/P4310311721,Cambridge University Press,https://doi.org/10.1017/s0954102008001351,NA,NA,publishedVersion,,109,,,,,FALSE,FALSE,en,,,,,425,435,20,5
https://openalex.org/W2087111453,Dispersal of male and female Antarctic fur seals (<i>Arctocephalus gazella</i>),Dispersal of male and female Antarctic fur seals (<i>Arctocephalus gazella</i>),,"This study examined the foraging locations of adult male and female Antarctic fur seals (Arctocephalus gazella) in the Scotia Sea during the postbreeding period. Satellite transmitters were used to track adult males and females and to obtain information about dive depths. Male fur seals migrated away from the breeding area during the postbreeding period whereas females remained close to the breeding grounds and foraged in the same area during two consecutive years. The most intensive foraging by females was associated with the edge of the continental shelf of South Georgia. Males dived deeper than females. Counts of males at South Georgia and at the South Orkney Islands support the result from satellite tracking data showing that males move from South Georgia to the South Orkney Islands at the end of the breeding season. Unlike males, females were limited in their foraging range by the necessity to return to feed dependent young, so breeding sites are likely to be located close to foraging areas that are optimal for females. Locations used for feeding by females were avoided by males, either because they were suboptimal for males or because foraging by females at South Georgia causes local depletion of food, and males, which have the option to forage further afield, can forage more successfully in regions where there are no females. Comparison with fisheries data also suggests that these fur seals are targeting the most abundant exploitable prey.",https://doi.org/10.1139/f97-314,1998-04-01,1998,108.43185,5.6909,158,,,article,FALSE,FALSE,closed,NA,FALSE,Canadian Journal of Fisheries and Aquatic Sciences,https://openalex.org/S57183551,0706-652X,https://openalex.org/P4310312929,Canadian Science Publishing,https://doi.org/10.1139/f97-314,NA,NA,publishedVersion,,32,,,,,FALSE,FALSE,en,,,,,845,852,55,4
https://openalex.org/W2589447968,Overwinter habitat selection by Antarctic krill under varying sea-ice conditions: implications for top predators and fishery management,Overwinter habitat selection by Antarctic krill under varying sea-ice conditions: implications for top predators and fishery management,,"Euphausia superba, krill-dependent predators, and fisheries in the Southern Ocean as areas typically covered by sea ice become ice-free in some winters. Research cruises conducted around the South Shetland Islands of the Antarctic Peninsula during winters with contrasting ice conditions provide the first acoustic estimates of krill biomass, habitat use, and association with top predators to examine potential interactions with the krill fishery. Krill abundance was very low in offshore waters during all winters. In Bransfield Strait, median krill abundance was an order of magnitude higher (8 krill m -2 ) compared to summer (0.25 krill m -2 ), and this pattern was observed in all winters regardless of ice cover. Acoustic estimates of krill biomass were also an order of magnitude higher (~5 500 000 metric tons [t] in 2014) than a 15 yr summer average (520 000 t). Looking at krilldependent predators, during winter, crabeater seals Lobodon carcinophagus were concentrated in Bransfield Strait where ice provided habitat, while Antarctic fur seals Arctocephalus gazella were more broadly distributed. Krill overwinter in coastal basin environments independent of ice and primary production and in an area that is becoming more frequently icefree. While long-term projections of climate change have focused on changing krill habitat and productivity declines, more immediate impacts of ongoing climate change include increased risks of negative fishery-krill-predator interactions, alteration of upper trophic level community structure, and changes in the pelagic ecology of this system. Development of management strategies to mitigate the increased risk to krill populations and their dependent predators over management timescales will be necessary to minimize the impacts of long-term climate change.",https://doi.org/10.3354/meps12099,2017-02-21,2017,100.46761,4.6026,88,,,article,TRUE,TRUE,bronze,https://www.int-res.com/articles/feature/m568p001.pdf,FALSE,Marine Ecology Progress Series,https://openalex.org/S96743589,0171-8630,https://openalex.org/P4310313773,Inter-Research,https://doi.org/10.3354/meps12099,https://www.int-res.com/articles/feature/m568p001.pdf,NA,publishedVersion,,84,,,,,FALSE,FALSE,en,,,,,1,16,568,NA
https://openalex.org/W2079296491,Destruction of antarctic terrestrial ecosystems by a rapidly increasing fur seal population,Destruction of antarctic terrestrial ecosystems by a rapidly increasing fur seal population,,NA,https://doi.org/10.1016/0006-3207(88)90052-3,1988-01-01,1988,98.61339,6.0374,84,,,article,FALSE,FALSE,closed,NA,FALSE,Biological Conservation,https://openalex.org/S80660208,0006-3207,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/0006-3207(88)90052-3,NA,NA,publishedVersion,,27,,,,,FALSE,FALSE,en,,,,,55,72,45,1
https://openalex.org/W1999022670,"Penguins, fur seals, and fishing: prey requirements and potential competition in the South Shetland Islands, Antarctica","Penguins, fur seals, and fishing: prey requirements and potential competition in the South Shetland Islands, Antarctica",,NA,https://doi.org/10.1007/s003000050261,1998-05-20,1998,97.21327,2.4226,86,,,article,FALSE,FALSE,closed,NA,FALSE,Polar Biology,https://openalex.org/S196656238,0722-4060,https://openalex.org/P4310319900,Springer Science+Business Media,https://doi.org/10.1007/s003000050261,NA,NA,publishedVersion,,34,,,,,FALSE,FALSE,en,,,,,365,374,19,6
https://openalex.org/W2572530906,Identifying Risk: Concurrent Overlap of the Antarctic Krill Fishery with Krill-Dependent Predators in the Scotia Sea,Identifying Risk: Concurrent Overlap of the Antarctic Krill Fishery with Krill-Dependent Predators in the Scotia Sea,,"Mitigating direct and indirect interactions between marine predators and fisheries is a motivating factor for ecosystem-based fisheries management (EBFM), especially where predators and fisheries compete for a shared resource. One difficulty in advancing EBFM is parameterizing clear functional responses of predators to indices of prey availability. Alternative characterizations of fishery-predator interactions may therefore benefit the implementation of EBFM. Telemetry data identify foraging areas used by predators and, therefore, represent critical information to mitigate potential competition between predators and fisheries. We analyzed six years (2009-2014) of telemetry data collected at Cape Shirreff, Livingston Island and Admiralty Bay, King George Island, Antarctica, on three species of Pygoscelid penguins and female Antarctic fur seals. In this region, all four species are primarily dependent on Antarctic krill. The tracking data demonstrate local movements near breeding colonies during the austral summer and dispersal from breeding colonies during the winter. We then assessed overlap between predators and the Antarctic krill fishery on a suite of spatiotemporal scales to examine how different data aggregations affect the extent and location of overlap. Concurrent overlap was observed on all spatiotemporal scales considered throughout the Antarctic Peninsula and South Orkney Islands region, including near tagging locations and in distant areas where recent fishing activity has concentrated. Overlap occurred at depths where mean krill densities were relatively high. Our results demonstrate that direct overlap of krill-dependent predators with the krill fishery on small spatiotemporal scales is relatively common throughout the Antarctic Peninsula region. As the krill fishery continues to develop and efforts to implement ecosystem-based management mature, indices of overlap may provide a useful metric for indicating where the risks of fishing are highest. A precautionary approach to allocating krill catches in space would be to avoid large increases in catch where overlap on small spatiotemporal scales is common.",https://doi.org/10.1371/journal.pone.0170132,2017-01-13,2017,96.890396,7.1825,104,,,article,TRUE,TRUE,gold,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0170132&type=printable,TRUE,PLoS ONE,https://openalex.org/S202381698,1932-6203,https://openalex.org/P4310315706,Public Library of Science,https://doi.org/10.1371/journal.pone.0170132,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0170132&type=printable,cc-by,publishedVersion,,64,,,,,FALSE,FALSE,en,,,,,e0170132,e0170132,12,1
https://openalex.org/W2186697488,"Reproductive Performance of Seabirds and Seals at South Georgia and Signy Island, South Orkney Islands, 1976–1987: Implications for Southern Ocean Monitoring Studies","Reproductive Performance of Seabirds and Seals at South Georgia and Signy Island, South Orkney Islands, 1976–1987: Implications for Southern Ocean Monitoring Studies",,NA,https://doi.org/10.1007/978-3-642-73724-4_23,1988-01-01,1988,96.11224,18.7321,321,,,book-chapter,FALSE,FALSE,closed,NA,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.1007/978-3-642-73724-4_23,NA,NA,publishedVersion,,71,,,,,FALSE,FALSE,en,,,,,261,285,NA,NA
https://openalex.org/W2145579212,Ecological repercussions of historical fish extraction from the Southern Ocean,Ecological repercussions of historical fish extraction from the Southern Ocean,,"Abstract A major mid‐1980s shift in ecological structure of significant portions of the Southern Ocean was partially due to the serial depletion of fish by intensive industrial fishing, rather than solely to climate factors as previously hypothesized. Over a brief period (1969–1973), several finfish stocks were on average reduced to &lt;50%, and finally (mid‐1980s) to &lt;20%, of original size. Despite management actions, few stocks have recovered and some are still declining. Most affected species exhibit K‐selected life‐history patterns, and before exploitation presumably fluctuated in accordance with infrequent strong year classes, as is true of such fish elsewhere. A climate regime, the Southern Annular Mode, once oscillated between two states, but has remained in its ‘positive mode’ since the time of the fish extraction. This may have increased finfish vulnerability to exploitation. As breeding stocks decreased, we hypothesize that availability of annually produced juvenile fish fed upon by upper‐level predators remained low. Correlations between predator populations and fish biomass in predator foraging areas indicate that southern elephant seal Mirounga leonina , Antarctic fur seal Arctocephalus gazella , gentoo penguin Pygoscelis papua , macaroni penguin Eudyptes chrysolphus and ‘imperial’ shag Phalacrocorax spp. – all feeding extensively on these fish, and monitored at Marion, Crozet, Kerguelen, Heard, South Georgia, South Orkney and South Shetland Islands, where fishing was concentrated – declined simultaneously during the two periods of heavy fishing. These patterns indicate the past importance of demersal fish as prey in Antarctic marine systems, but determining these interactions’ ecological mechanisms may now be impossible.",https://doi.org/10.1111/j.1467-2979.2008.00293.x,2008-09-03,2008,93.72036,7.2973,126,,,article,FALSE,FALSE,closed,NA,FALSE,Fish and Fisheries,https://openalex.org/S103284624,1467-2960,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1111/j.1467-2979.2008.00293.x,NA,NA,publishedVersion,,193,,,,,FALSE,FALSE,en,,,,,13,38,10,1
https://openalex.org/W2473516942,"The diet of the Antarctic fur seal Arctocephalus gazella at Harmony Point, South Shetland Islands: evidence of opportunistic foraging on penguins?","The diet of the Antarctic fur seal Arctocephalus gazella at Harmony Point, South Shetland Islands: evidence of opportunistic foraging on penguins?",,NA,https://doi.org/10.1007/s00300-003-0559-z,2004-01-01,2004,81.90877,1.5767,36,,,article,FALSE,TRUE,green,http://hdl.handle.net/11336/28466,TRUE,Polar Biology,https://openalex.org/S196656238,0722-4060,https://openalex.org/P4310319900,Springer Science+Business Media,https://doi.org/10.1007/s00300-003-0559-z,NA,NA,publishedVersion,,27,,,,,FALSE,FALSE,en,,,,,59,65,27,2
