id,title,display_name,authorships,abstract,doi,publication_date,publication_year,relevance_score,fwci,cited_by_count,counts_by_year,ids,type,is_oa,is_oa_anywhere,oa_status,oa_url,any_repository_has_fulltext,source_display_name,source_id,issn_l,host_organization,host_organization_name,landing_page_url,pdf_url,license,version,referenced_works,referenced_works_count,related_works,concepts,topics,keywords,is_paratext,is_retracted,language,sustainable_development_goals,awards,funders,apc,first_page,last_page,volume,issue
https://openalex.org/W2059676196,"Underwater vocalizations of leopard seals (<i>Hydrurga leptonyx</i>) and crabeater seals (<i>Lobodon carcinophagus</i>) near the South Shetland Islands, Antarctica","Underwater vocalizations of leopard seals (<i>Hydrurga leptonyx</i>) and crabeater seals (<i>Lobodon carcinophagus</i>) near the South Shetland Islands, Antarctica",,"Four underwater vocalizations of leopard seals (Hydrurga leptonyx) and one from the crabeater seal (Lobodon carcinophagus), representing most of their vocal repertoires, are described quantitatively and illustrated with sound spectrographs. Most of the underwater vocalizations given by these seals can now be identified, which will facilitate future investigation of possible geographic variation. Coupled with further studies of diurnal and seasonal variations in seal vocalizations, underwater recording may be used to study sub-ice distribution and possibly relative abundance.",https://doi.org/10.1139/z79-160,1979-06-01,1979,662.95685,0.4795,56,,,article,FALSE,FALSE,closed,NA,FALSE,Canadian Journal of Zoology,https://openalex.org/S146329739,0008-4301,https://openalex.org/P4310313060,NRC Research Press,https://doi.org/10.1139/z79-160,NA,NA,publishedVersion,,5,,,,,FALSE,FALSE,en,,,,,1244,1248,57,6
https://openalex.org/W1981772646,Trends in entanglement of Antarctic fur seals (Arctocephalus gazella) in man-made debris at South Georgia,Trends in entanglement of Antarctic fur seals (Arctocephalus gazella) in man-made debris at South Georgia,,NA,https://doi.org/10.1016/0025-326x(95)00054-q,1995-11-01,1995,658.62177,1.4398,87,,,article,FALSE,TRUE,green,https://figshare.com/articles/journal_contribution/Trends_in_entanglement_of_Antarctic_fur_seals_Arctocephalus_gazella_in_man-made_debris_at_South_Georgia/20845861,TRUE,Marine Pollution Bulletin,https://openalex.org/S101229256,0025-326X,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/0025-326x(95)00054-q,NA,NA,publishedVersion,,10,,,,,FALSE,FALSE,en,,,,,707,712,30,11
https://openalex.org/W2140432741,"Population status, trends and a re‐examination of the hypotheses explaining the recent declines of the southern elephant seal <i>Mirounga leonina</i>","Population status, trends and a re‐examination of the hypotheses explaining the recent declines of the southern elephant seal <i>Mirounga leonina</i>",,"ABSTRACT 1. Between the 1950s and 1990s the southern elephant seal Mirounga leonina underwent large decreases in population size throughout most of its breeding range in the Southern Ocean. While current population estimates suggest a recent recovery, some breeding populations have continued to decrease in recent years (Macquarie and Marion Islands), others have either remained stable (South Georgia, Kerguelen and Heard Island) or have increased (Peninsula Valdés, Argentina). 2. Intrinsic hypotheses for patterns of regional decline include factors that are affected by density‐dependent mechanisms: (i) paucity of males, (ii) population ‘overshoot’ and (iii) pandemic disease. Extrinsic hypotheses include (iv) predation, (v) competition with fisheries concerns, (vi) interspecific competition, (vii) environmental change and (viii) human disturbance. Of the eight hypotheses proposed and examined here, we conclude that three can be discounted (i, v, viii), three are unlikely, but may require more testing (ii, iii, iv) and two are plausible (vi, vii). 3. The interspecific competition hypothesis is difficult to test because it requires the simultaneous monitoring of species that overlap directly with elephant seals, many of which have not been identified or little is known. However, an analysis of the relationship between log variance and log abundance (Taylor's power law) for populations of southern and northern elephant seals suggests that interspecific competition is not a significant factor in the decline of the southern elephant seal. 4. The hypothesis that decreases in southern elephant seal populations between the 1950s and 1990s were caused by the environmental change is the easiest to test and most plausible of the hypotheses. We propose a framework by which to test this hypothesis to determine how food availability affects individual survival.",https://doi.org/10.1111/j.1365-2907.2005.00055.x,2005-01-01,2005,649.409,8.7851,146,,,article,FALSE,FALSE,closed,NA,FALSE,Mammal Review,https://openalex.org/S175935889,0305-1838,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1111/j.1365-2907.2005.00055.x,NA,NA,publishedVersion,,128,,,,,FALSE,FALSE,en,,,,,82,100,35,1
https://openalex.org/W2016381904,Foraging ecology of southern elephant seals in relation to the bathymetry and productivity of the Southern Ocean,Foraging ecology of southern elephant seals in relation to the bathymetry and productivity of the Southern Ocean,,"Southern elephant seals ( Mirounga leonina ) are among the most proficient of mammalian divers and are a major component of the Antarctic food web. Yet little is known of their movements or interaction with their oceanic environment. Specially designed satellite-link data loggers allowed us to visualize the 3-D movements of elephant seals as they swam rapidly from South Georgia to distant (up to 2650 km) areas of Antarctic continental shelf. One seal dived continuously to the sea bed in one small area for a month, implying consumption of benthic prey. Dives here were shorter even though average swimming velocity was lower. It is suggested that the physiological requirements of feeding and digestion reduced the aerobic dive limit. Long distance travel to relocatable hydrographic or topographical features, such as shelf breaks, may allow large predators to locate prey more consistently than from mid-ocean searches.",https://doi.org/10.1017/s0954102092000580,1992-12-01,1992,644.00903,7.5238,496,,,article,FALSE,FALSE,closed,NA,FALSE,Antarctic Science,https://openalex.org/S939558408,0954-1020,https://openalex.org/P4310311721,Cambridge University Press,https://doi.org/10.1017/s0954102092000580,NA,NA,publishedVersion,,15,,,,,FALSE,FALSE,en,,,,,393,398,4,4
https://openalex.org/W2043195939,"Cephalopod prey of the southern elephant seal, <i>Mirounga leonina</i> L.","Cephalopod prey of the southern elephant seal, <i>Mirounga leonina</i> L.",,"In the austral summers of 1986 and 1988–1989, 51 southern elephant seals (Mirounga leonina) at Husvik, South Georgia (54°10′S; 36°43′W), were stomach lavaged after chemical immobilization. Only cephalopod remains were retrieved, including 1070 lower beaks that were identified and measured. In total these were estimated to represent a wet weight of 187.8 kg. Fourteen species of squid from 11 families and 2 species of octopod from 1 family were present. The most important species overall were the squids Psychroteuthis glacialis in terms of numerical abundance (33.7%) and Moroteuthis knipovitchi in terms of estimated biomass (31.2%). The remaining biomass was mainly comprised of the five large muscular squids, Kondakovia longimana (24.0%), P. glacialis (15.4%), Martialia hyadesi (11.2%), Alluroteuthis antarcticus (10.8%), and Gonatus antarcticus (3.6%). Larger seals of both sexes fed on a wider variety of cephalopod species than smaller seals, with large males taking the greatest diversity. Between the two summers of the study there were some changes in the relative importance of the various cephalopod species consumed; in particular, in 1988–1989 M. knipovitchi and M. hyadesi were less important and P. glacialis was more important. The taxa and size of cephalopods taken by southern elephant seals at South Georgia are almost identical to those taken by the grey-headed albatross (Diomedea chrysostoma), but the relative proportions are quite different. The biogeography of the cephalopods eaten suggests that southern elephant seals sampled at South Georgia do not forage to the north of the Antarctic Polar Front but probably travel southwards towards the Antarctic continent or Peninsula.",https://doi.org/10.1139/z92-143,1992-05-01,1992,630.95844,15.3991,142,,,article,FALSE,FALSE,closed,NA,FALSE,Canadian Journal of Zoology,https://openalex.org/S146329739,0008-4301,https://openalex.org/P4310313060,NRC Research Press,https://doi.org/10.1139/z92-143,NA,NA,publishedVersion,,28,,,,,FALSE,FALSE,en,,,,,1007,1015,70,5
https://openalex.org/W2119714081,Density‐dependent pup mortality in the Antarctic fur seal <i>Arctocephalus gazellu</i> at South Georgia,Density‐dependent pup mortality in the Antarctic fur seal <i>Arctocephalus gazellu</i> at South Georgia,,"The extent and causes of pup mortality in the Antarctic fur seal, Arctocephalus gazella , were investigated at sites of high and low density at South Georgia. Mortality was greater at the high density site, (17—31% of annual pup production) than at the low density site (36%). The main causes of death, starvation and skull injury, occur more frequently at the high density site. Most starvation was caused by failure of the mother‐pup bond to form, often caused by disturbance induced by the activities of breeding bulls. In some seasons starvation of older pups may be influenced by reduced food availability but this was usually of minor importance. Injury to the skull resulted from bites inflicted by females either accidently during birth or when pups tried to suck from females other than their mother. Trampling of young pups by bulls was probably responsible for the appreciable incidence of ruptured livers. Infectious disease and drowning played minor roles in pup mortality. Pups born late in the season suffered disproportionately greater mortality which may relate to female age and condition. Food availability (both during and prior to the breeding season) and weather are likely to account for year to year variation in pup mortality rates but the basic rate is primarily determined by breeding density. Further population increase and colonization of new beaches is expected until food resources during the summer, or more probably the winter, become limiting.",https://doi.org/10.1111/j.1469-7998.1984.tb05095.x,1984-03-01,1984,624.98517,3.0436,146,,,article,FALSE,FALSE,closed,NA,FALSE,Journal of Zoology,https://openalex.org/S44571845,0952-8369,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1111/j.1469-7998.1984.tb05095.x,NA,NA,publishedVersion,,15,,,,,FALSE,FALSE,en,,,,,449,460,202,3
https://openalex.org/W2117514538,"Hunting and social behaviour of leopard seals (<i>Hydrurga leptonyx</i>) at Seal Island, South Shetland Islands, Antarctica","Hunting and social behaviour of leopard seals (<i>Hydrurga leptonyx</i>) at Seal Island, South Shetland Islands, Antarctica",,"Abstract The hunting behaviour of leopard seals Hydrurga leptonyx was monitored opportunistically at Seal Island, South Shetland Islands, during the austral summers from 1986/87 to 1994/95. Leopard seals used several methods to catch Antarctic fur seal pups Arctocephalus gazella and chinstrap penguins Pygoscelis antarctica , and individuals showed different hunting styles and hunting success. One to two leopard seals per year were responsible for an average of 60% of observed captures of fur seal pups. Leopard seals preyed on penguins throughout the summer, but preyed on fur seal pups only between late December and mid‐February. Hunting behaviour differed significantly between different locations on the island; fur seals were hunted only at one colony, and penguins were hunted in several areas. The relative abundance of prey types, size of prey in relation to predator, and specialization of individual leopard seals to hunt fur seal prey probably influence individual prey preferences among leopard seals. On five occasions, two leopard seals were seen together on Seal Island. Possible interpretations of the relationship between the inter‐acting leopard seals included a mother–offspring relationship, a consorting male–female pair, and an adult leopard seal followed by an unrelated juvenile. In two incidents at Seal Island, two leopard seals were observed interacting while hunting: one seal captured fur seal pups and appeared to release them to the other seal. Observations of leopard seals interacting during hunting sessions were difficult to confirm as co‐operative hunting, but they strongly implied that the two seals were not agonistic toward one another. The hunting success of individual leopard seals pursuing penguins or fur seals is probably high enough for co‐operative hunting not to become a common hunting strategy; however, it may occur infrequently when it increases the hunting productivity of the seals.",https://doi.org/10.1111/j.1469-7998.1999.tb01063.x,1999-09-01,1999,619.6007,0.3717,57,,,article,FALSE,FALSE,closed,NA,FALSE,Journal of Zoology,https://openalex.org/S44571845,0952-8369,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1111/j.1469-7998.1999.tb01063.x,NA,NA,publishedVersion,,56,,,,,FALSE,FALSE,en,,,,,97,109,249,1
https://openalex.org/W2522911428,Fish prey of the Antarctic fur seal Arctocephalus gazella at South Georgia,Fish prey of the Antarctic fur seal Arctocephalus gazella at South Georgia,,"A small collection of otoliths was obtained from scatsof sub-adult male Antarctic fur seals Arctocephalus gazella at Bird Island, South Georgia. A reference collection of otoliths from South Georgia fish was used to identify the material and to derive relationships between otolith length and fish weight which were then applied to the sample otolith, after correcting for loss of material during digestion. The pelagic icefish Chamsocephalus gunnari was the main prey, in terms of numbers (55%) and weight (76%) of fish consumed. Other species taken include thelantern fish Gymnoscoscopelus nicholsi, the nototheniids Notothenia rossii. Notothenia gibberifrons, and Patagonotothen larseni and Pseudochaenichthys georgianus. The estimated mean weight of the C. gunnari specimens was 160kg (range 45-560g) and most were young adults aged 3-5 years; individuals of other species were mainly much smaller.",NA,1983-01-01,1983,602.8016,3.1073,68,,,article,TRUE,TRUE,green,http://oceanrep.geomar.de/33821/6/490.pdf,TRUE,Helmholtz Centre for Ocean Research Kiel (GEOMAR),https://openalex.org/S4306400264,NA,https://openalex.org/I34403800,GEOMAR Helmholtz Centre for Ocean Research Kiel,NA,http://oceanrep.geomar.de/33821/6/490.pdf,other-oa,submittedVersion,,8,,,,,FALSE,FALSE,en,,,,,NA,NA,NA,NA
https://openalex.org/W2076301688,Geographical variation in the diet of the Antarctic fur seal Arctocephalus gazella,Geographical variation in the diet of the Antarctic fur seal Arctocephalus gazella,,NA,https://doi.org/10.1007/s00300-003-0554-4,2003-12-01,2003,602.41,3.5023,66,,,article,FALSE,TRUE,green,http://sedici.unlp.edu.ar/handle/10915/132412,TRUE,Polar Biology,https://openalex.org/S196656238,0722-4060,https://openalex.org/P4310319900,Springer Science+Business Media,https://doi.org/10.1007/s00300-003-0554-4,NA,NA,publishedVersion,,28,,,,,FALSE,FALSE,en,,,,,753,758,26,12
https://openalex.org/W2048619336,"Aggression and sexual activity of male Southern elephant seals, <i>Mirounga leonina</i>","Aggression and sexual activity of male Southern elephant seals, <i>Mirounga leonina</i>",,"The agonistic and sexual activity of individual male Southern elephant seals (Mirounga leonina) was studied during the breeding season at South Georgia. Harem bulls were older and larger than non‐harem bulls and, although size and age are related, harem bulls were also larger than non‐harem bulls of the same age. Large body size conferred advantages in fighting and the agonistic relationships of the bulls gave rise to a dominance hierarchy with access to harems and activity within harems, being determined by rank. Vocalizations were the most highly rank‐related aggressive behaviours. The most common vocalization, the roar, probably functioned in both individual recognition and size assessment. Over 90% of encounters of high‐ranked bulls were “walkovers” and only 4% of 4003 agonistic interactions nvolved physical contact.",https://doi.org/10.1111/j.1469-7998.1981.tb03467.x,1981-11-01,1981,580.5772,2.5362,128,,,article,FALSE,FALSE,closed,NA,FALSE,Journal of Zoology,https://openalex.org/S44571845,0952-8369,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1111/j.1469-7998.1981.tb03467.x,NA,NA,publishedVersion,,23,,,,,FALSE,FALSE,en,,,,,295,310,195,3
https://openalex.org/W2093582819,"Fish diet of the Antarctic fur seal,Arctocephalus gazella, in summer, at Stranger Point, King George Island, South Shetland Islands","Fish diet of the Antarctic fur seal,Arctocephalus gazella, in summer, at Stranger Point, King George Island, South Shetland Islands",,NA,https://doi.org/10.1007/bf02342183,1996-05-01,1996,578.9626,1.9022,33,,,article,FALSE,FALSE,closed,NA,FALSE,Polar Biology,https://openalex.org/S196656238,0722-4060,https://openalex.org/P4310319900,Springer Science+Business Media,https://doi.org/10.1007/bf02342183,NA,NA,publishedVersion,,14,,,,,FALSE,FALSE,en,,,,,353,355,16,5
